INFO 2024-10-29 13:22:04,618 model 7792 18988 No se detectó contenido matemático. Score: 0.0020265003897116133
INFO 2024-10-29 13:22:04,619 model 7792 18988 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:04,637 model 7792 27824 Score matemático calculado: 0.00045194335643266047
INFO 2024-10-29 13:22:04,639 model 7792 27824 No se detectó contenido matemático. Score: 0.00045194335643266047
INFO 2024-10-29 13:22:04,640 model 7792 27824 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:04,763 model 7792 25688 Score matemático calculado: 0.00045194335643266047
INFO 2024-10-29 13:22:04,763 model 7792 25688 No se detectó contenido matemático. Score: 0.00045194335643266047
INFO 2024-10-29 13:22:04,763 model 7792 25688 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:04,843 model 7792 18960 Score matemático calculado: 0.0010682130321989928
INFO 2024-10-29 13:22:04,845 model 7792 18960 No se detectó contenido matemático. Score: 0.0010682130321989928
INFO 2024-10-29 13:22:04,845 model 7792 18960 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:04,969 model 7792 5144 Score matemático calculado: 0.0010682130321989928
INFO 2024-10-29 13:22:04,978 model 7792 5144 No se detectó contenido matemático. Score: 0.0010682130321989928
INFO 2024-10-29 13:22:04,978 model 7792 5144 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:05,378 model 7792 20568 Score matemático calculado: 0.0010682130321989928
INFO 2024-10-29 13:22:05,386 model 7792 20568 No se detectó contenido matemático. Score: 0.0010682130321989928
INFO 2024-10-29 13:22:05,386 model 7792 20568 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:05,486 model 7792 18988 Score matemático calculado: 0.0021729008225981686
INFO 2024-10-29 13:22:05,486 model 7792 18988 No se detectó contenido matemático. Score: 0.0021729008225981686
INFO 2024-10-29 13:22:05,486 model 7792 18988 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:05,661 model 7792 27824 Score matemático calculado: 0.0021729008225981686
INFO 2024-10-29 13:22:05,661 model 7792 27824 No se detectó contenido matemático. Score: 0.0021729008225981686
INFO 2024-10-29 13:22:05,661 model 7792 27824 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:05,696 model 7792 5144 Score matemático calculado: 0.0009215174320380894
INFO 2024-10-29 13:22:05,698 model 7792 5144 No se detectó contenido matemático. Score: 0.0009215174320380894
INFO 2024-10-29 13:22:05,698 model 7792 5144 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:05,742 model 7792 25688 Score matemático calculado: 0.00045194335643266047
INFO 2024-10-29 13:22:05,747 model 7792 25688 No se detectó contenido matemático. Score: 0.00045194335643266047
INFO 2024-10-29 13:22:05,747 model 7792 25688 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:05,759 model 7792 18960 Score matemático calculado: 0.0009215174320380894
INFO 2024-10-29 13:22:05,762 model 7792 18960 No se detectó contenido matemático. Score: 0.0009215174320380894
INFO 2024-10-29 13:22:05,762 model 7792 18960 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:05,797 model 7792 20568 Score matemático calculado: 0.0009215174320380894
INFO 2024-10-29 13:22:05,799 model 7792 20568 No se detectó contenido matemático. Score: 0.0009215174320380894
INFO 2024-10-29 13:22:05,800 model 7792 20568 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:06,271 model 7792 25688 Score matemático calculado: 0.0009215174320380894
INFO 2024-10-29 13:22:06,273 model 7792 25688 No se detectó contenido matemático. Score: 0.0009215174320380894
